event-id,visible,timestamp,location-long,location-lat,behavioural-classification,comments,location-error-text,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone
260309363,true,1998-04-23 16:05:00.000,14.4556579167,45.8844204034,"aa","","3","radio-transmitter","Ursus arctos","ivan","ivan","Brown bear Slovenia 1993-1999",457762.6762710888,5081349.985119466,"33N"
260309364,true,1998-04-26 14:30:00.000,14.4576144831,45.8819553009,"ii","bear seen at meat near clemen","3","radio-transmitter","Ursus arctos","ivan","ivan","Brown bear Slovenia 1993-1999",457912.6312615228,5081075.067628525,"33N"
260309366,true,1993-05-04 21:00:00.000,14.3280508776,45.8891399748,"aa","","4","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",447865.6465660789,5081949.80509912,"33N"
260309367,true,1993-05-05 14:20:00.000,14.3513181527,45.8827509927,"aa","","4","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",449665.10650887655,5081225.022618279,"33N"
260309368,true,1993-05-06 13:30:00.000,14.3815674812,45.8851681703,"aa","","2","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",452014.40144431527,5081474.947620789,"33N"
260309369,true,1993-05-07 14:30:00.000,14.3784755021,45.8851513943,"ia","","2","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",451774.4734481574,5081474.94761123,"33N"
260309370,true,1993-05-09 15:30:00.000,14.3764202245,45.8846003264,"ii","","2","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",451614.52145551547,5081414.965620538,"33N"
260309371,true,1993-05-10 16:20:00.000,14.3773879654,45.8844706357,"ii","","2","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",451689.49895179213,5081399.970113264,"33N"
260309372,true,1993-05-11 17:15:00.000,14.3716524634,45.884664187,"ai","","2","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",451244.63246230886,5081424.962621789,"33N"
260309373,true,1993-05-12 14:00:00.000,14.3984856663,45.8695122387,"ia","","2","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",453314.01140324015,5079725.472669945,"33N"
260309374,true,1993-05-13 15:10:00.000,14.3905798658,45.8857564611,"ia","","2","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",452714.1914175557,5081534.9296145,"33N"
260309375,true,1993-05-14 15:55:00.000,14.3946461842,45.867242496,"aa","","1","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",453014.1014090912,5079475.547678483,"33N"
260309376,true,1993-05-16 14:30:00.000,14.3722271361,45.8851172377,"ii","","2","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",451289.6189588919,5081474.947619362,"33N"
260309377,true,1993-05-17 20:00:00.000,14.3828558066,45.8851751355,"aa","","4","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",452114.37144012185,5081474.947612635,"33N"
260309378,true,1993-05-22 14:00:00.000,14.2755348197,45.939431723,"ia","","2","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",443841.8541861326,5087573.117432712,"33N"
260309379,true,1993-05-23 14:45:00.000,14.2752300153,45.9380801257,"ii","","4","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",443816.86168313574,5087423.16243646,"33N"
260309380,true,1993-05-24 15:00:00.000,14.2826505765,45.9376770604,"ai","","4","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",444391.6891681944,5087373.177434679,"33N"
260309381,true,1993-05-25 17:30:00.000,14.2746996213,45.9293039334,"aa","","4","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",443766.8766903382,5086448.454965261,"33N"
260309382,true,1993-05-26 11:00:00.000,14.2680224246,45.9222880749,"ai","","2","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",443242.0342037107,5085673.687486415,"33N"
260309383,true,1993-05-27 19:30:00.000,14.2706243137,45.9205051537,"aa","","2","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",443441.97420156095,5085473.747491676,"33N"
260309384,true,1993-05-28 18:10:00.000,14.2706243137,45.9205051537,"ai","","2","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",443441.97420156095,5085473.747491676,"33N"
260309385,true,1993-05-29 10:00:00.000,14.2715940923,45.9202863947,"aa","","4","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",443516.95169644576,5085448.754993168,"33N"
260309386,true,1993-05-30 10:30:00.000,14.2715940923,45.9202863947,"aa","","4","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",443516.95169644576,5085448.754993168,"33N"
260309387,true,1993-05-31 11:00:00.000,14.2715940923,45.9202863947,"ii","","4","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",443516.95169644576,5085448.754993168,"33N"
260309388,true,1993-06-01 07:30:00.000,14.2715940923,45.9202863947,"ii","","4","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",443516.95169644576,5085448.754993168,"33N"
260309389,true,1993-06-02 07:30:00.000,14.2715940923,45.9202863947,"ii","","4","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",443516.95169644576,5085448.754993168,"33N"
260309390,true,1993-06-03 07:00:00.000,14.2720131833,45.9178146719,"aa","","4","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",443546.94269362104,5085173.83750029,"33N"
260309391,true,1993-06-04 16:40:00.000,14.2788053631,45.9358533044,"aa","","4","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",444091.7791765386,5087173.237442257,"33N"
260309392,true,1993-06-06 17:30:00.000,14.2625435255,45.9222528481,"ii","","4","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",442817.16171425843,5085673.687490594,"33N"
260309393,true,1993-06-07 10:00:00.000,14.2664435909,45.919803558,"aa","","2","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",443117.0717095563,5085398.769997639,"33N"
260309394,true,1993-06-09 19:30:00.000,14.2701545579,45.9317493837,"aa","","2","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",443416.9816996523,5086723.372456021,"33N"
260309395,true,1993-06-22 19:30:00.000,14.2674721603,45.9396052679,"aa","","2","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",443217.0417009086,5087598.109934748,"33N"
260309396,true,1993-06-23 15:00:00.000,14.2752182928,45.9389798277,"aa","","2","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",443816.8616831085,5087523.132429643,"33N"
260309397,true,1993-06-24 18:00:00.000,14.2674899322,45.9382557172,"aa","","2","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",443217.04170523304,5087448.154931804,"33N"
260309398,true,1993-07-14 13:40:00.000,14.2598074381,45.9098631833,"ai","","2","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",442592.22922463296,5084299.100036101,"33N"
260309399,true,1993-07-15 07:05:00.000,14.2539533096,45.9138741258,"aa","","2","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",442142.36423755775,5084748.965021674,"33N"
260309400,true,1993-07-17 06:20:00.000,14.2610604825,45.9125706352,"ii","","2","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",442692.1992190698,5084599.010019506,"33N"
260309401,true,1993-07-19 08:20:00.000,14.2334536894,45.8813462608,"nm","","1","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",440517.8517883261,5081150.0451258235,"33N"
260309402,true,1993-07-22 08:20:00.000,14.2495036392,45.8614325436,"ia","","1","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",441742.4842518865,5078925.712693109,"33N"
260309403,true,1993-07-30 19:30:00.000,14.2463569725,45.8798574685,"nm","","1","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",441517.55175241,5080975.097631006,"33N"
260309404,true,1993-08-07 11:30:00.000,14.2399468191,45.8775655456,"aa","","4","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",441017.70177217963,5080725.172642376,"33N"
260309405,true,1993-08-14 15:00:00.000,14.2467246072,45.8764856954,"aa","","2","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",441542.5442524131,5080600.210147002,"33N"
260309406,true,1993-08-15 06:38:00.000,14.2522894868,45.8697738452,"ia","","2","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",441967.41674149013,5079850.4351657815,"33N"
260309407,true,1993-08-21 06:18:00.000,14.2399468191,45.8775655456,"aa","","4","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",441017.70177217963,5080725.172642376,"33N"
260309408,true,1993-08-22 08:30:00.000,14.2407842313,45.8870188588,"ii","","2","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",441092.6792689426,5081774.857612515,"33N"
260309409,true,1993-09-04 15:00:00.000,14.2486355189,45.8780729024,"aa","","2","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",441692.4992506968,5080775.157639631,"33N"
260309410,true,1993-09-05 11:30:00.000,14.2358529533,45.8707898415,"ii","","4","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",440692.799283524,5079975.397661798,"33N"
260309411,true,1993-09-06 11:30:00.000,14.2644803873,45.8732271689,"ia","","4","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",442917.1317151619,5080225.322650059,"33N"
260309412,true,1993-09-22 09:07:00.000,14.2587599428,45.9159299114,"aa","","2","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",442517.2517248999,5084973.8975075595,"33N"
260309413,true,1994-03-30 14:00:00.000,14.2275975865,45.8855808052,"aa","","2","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",440067.98680212034,5081624.902607721,"33N"
260309414,true,1994-04-03 13:15:00.000,14.2450992682,45.8775997017,"ai","","4","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",441417.58176122425,5080725.172640818,"33N"
260309415,true,1994-04-24 15:45:00.000,14.1241610727,45.88820898,"ia","","4","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",432045.39454216475,5081999.790095201,"33N"
260309416,true,1994-05-10 15:00:00.000,14.2272692758,45.8860284779,"ii","","4","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",440042.99430081784,5081674.887606856,"33N"
260309417,true,1994-05-13 11:50:00.000,14.2412165606,45.8789236633,"ii","","4","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",441117.6717681539,5080875.127629785,"33N"
260309418,true,1994-05-22 16:30:00.000,14.1061787755,45.8846955344,"nm","","3","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",430645.81458034966,5081624.902615662,"33N"
260309419,true,1994-05-27 15:15:00.000,14.1096567356,45.8887717224,"aa","","3","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",430920.7320727581,5082074.767596718,"33N"
260309420,true,1994-05-29 10:00:00.000,14.0690897822,45.8875486383,"nm","","2","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",427771.67716476147,5081974.797606554,"33N"
260309421,true,1994-05-30 12:30:00.000,14.1213510138,45.882563746,"ia","","3","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",431820.46204566397,5081374.977614221,"33N"
260309422,true,1994-06-16 11:00:00.000,14.1248370244,45.8861896422,"ii","","3","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",432095.3795411909,5081774.857607384,"33N"
260309423,true,1994-06-30 17:30:00.000,13.9209484389,45.9690255015,"nm","","2","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",416400.090012621,5091172.037322451,"33N"
260309424,true,1994-07-01 11:30:00.000,13.9198759214,45.9744140133,"nm","","3","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",416325.1125132432,5091771.857309762,"33N"
260309425,true,1994-07-02 18:00:00.000,13.9224214999,45.9762375932,"nm","","1","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",416525.0525069757,5091971.797298779,"33N"
260309426,true,1994-07-04 20:00:00.000,13.9384641305,45.9808866113,"aa","","3","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",417774.6774683503,5092471.647281269,"33N"
260309427,true,1994-07-07 19:30:00.000,13.8846107341,45.995444832,"aa","","3","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",413625.92259559897,5094146.144730625,"33N"
260309428,true,1994-07-11 15:45:00.000,14.0147031594,45.9575004477,"aa","","4","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",423647.91478949855,5089797.44986181,"33N"
260309429,true,1994-07-12 16:00:00.000,14.0191701369,45.9602382018,"aa","","4","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",423997.809779996,5090097.359859637,"33N"
260309430,true,1994-07-14 17:00:00.000,14.0404582947,45.9601939964,"aa","","4","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",425647.3147359398,5090072.367361341,"33N"
260309431,true,1994-07-15 11:25:00.000,14.1055245419,45.9053854531,"ii","","4","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",430620.8220792168,5083924.212546118,"33N"
260309432,true,1994-07-25 11:30:00.000,14.0355272921,45.965551131,"aa","","3","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",425272.42723965086,5090672.187339785,"33N"
260309433,true,1994-07-26 16:00:00.000,14.0242865114,45.9627563827,"aa","","3","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",424397.68977198825,5090372.27734708,"33N"
260309434,true,1994-07-28 17:30:00.000,14.108764318,45.9042860396,"aa","","2","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",430870.74707226024,5083799.250047643,"33N"
260309435,true,1994-07-29 15:20:00.000,14.1517642317,45.8947157152,"aa","","3","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",434194.7494735333,5082699.580074478,"33N"
260309436,true,1994-08-04 12:30:00.000,13.9494835791,45.9782891264,"aa","","3","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",418624.4224434076,5092171.7372934045,"33N"
260309437,true,1994-08-13 11:45:00.000,14.2141530063,45.8796405277,"ii","","3","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",439018.3018288685,5080975.09763377,"33N"
260309438,true,1994-08-14 14:00:00.000,14.031676652,45.964393849,"aa","","3","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",424972.5172501131,5090547.224843239,"33N"
260309439,true,1994-08-15 13:15:00.000,14.0361255187,45.9682554997,"aa","","4","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",425322.4122387542,5090972.097326221,"33N"
260309440,true,1994-08-16 13:45:00.000,14.1066017858,45.8784003381,"ii","","4","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",430670.8070847811,5080925.112629895,"33N"
260309441,true,1994-08-19 14:25:00.000,14.0169127258,45.9602188036,"ii","","4","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",423822.8622871322,5090097.359862619,"33N"
260309442,true,1994-08-20 13:10:00.000,14.0448223985,45.9690033549,"ii","","4","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",425997.20972084353,5091047.074831944,"33N"
260309443,true,1994-08-21 15:50:00.000,14.1050545441,45.9346246367,"ii","","4","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",430620.82208276866,5087173.2374395635,"33N"
260309444,true,1994-08-26 18:00:00.000,14.1754421989,45.8838666692,"ii","","1","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",436019.2019212092,5081474.94761746,"33N"
260309445,true,1994-08-28 15:20:00.000,14.1403338647,45.9047528541,"ii","","2","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",433320.01199860434,5083824.242545292,"33N"
260309446,true,1994-08-29 09:15:00.000,14.1422011018,45.909040852,"aa","","2","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",433469.9669956553,5084299.100035675,"33N"
260309447,true,1994-08-30 09:05:00.000,14.1318906599,45.9089629871,"aa","","1","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",432670.2070198059,5084299.100029549,"33N"
260309448,true,1994-08-31 12:30:00.000,14.1100901648,45.8818017593,"ii","","3","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",430945.7245718831,5081300.00011796,"33N"
260309449,true,1994-09-01 11:30:00.000,14.1087247225,45.906760133,"ii","","2","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",430870.74707162485,5084074.16753945,"33N"
260309450,true,1994-09-02 16:40:00.000,14.1301577065,45.8961279016,"ii","","3","radio-transmitter","Ursus arctos","jana","jana","Brown bear Slovenia 1993-1999",432520.2520275286,5082874.527573863,"33N"
